QID,Term,Morph,npmi,cls_orig,subword_mean,bert_static,sbert,fasttext,query_ctx,cls_masked
3,organized,organizings,0.113192012746264,0.856508731842041,0.6102660894393921,0.6233803629875183,0.8195458054542542,0.1335256844758987,0.6365169882774353,0.8714840412139893
3,organized,organications,0.150109720143975,0.8601038455963135,0.5852206945419312,0.4422294497489929,0.3323511779308319,0.1005886048078537,0.629516065120697,0.876632034778595
3,organized,organizations,0.259791467608139,0.8866844177246094,0.6507989168167114,0.5178550481796265,0.649151623249054,0.3331633508205414,0.8308906555175781,0.8866844177246094
3,organized,organations,0.0968120198264883,0.9404346942901612,0.6125805974006653,0.3970637917518616,0.4240157604217529,0.0143794091418385,0.6072613000869751,0.9463974833488464
3,organized,organicational,0.135902366500511,0.84224933385849,0.4854233860969543,0.4041327834129333,0.2591110467910766,0.1282363086938858,0.5167363286018372,0.8749807476997375
3,organized,organs,0.15592318990189,0.8701753616333008,0.6595134139060974,0.3788113892078399,0.3135157227516174,0.0892864987254142,0.844937264919281,0.8701754808425903
3,organized,organe,0.0854499194121796,0.7759078145027161,0.4840593338012695,0.3372756838798523,0.317486822605133,0.1354270279407501,0.5243784189224243,0.8113921284675598
3,organized,organational,0.123318085667256,0.8624926805496216,0.4869695603847503,0.3638599514961242,0.3009055852890014,0.0499947108328342,0.4765510857105255,0.8854050636291504
3,organized,organation's,0.174992713174533,0.8287107944488525,0.5036664009094238,0.3303782343864441,0.33648282289505,0.0190133545547723,0.409229427576065,0.9444185495376587
3,organized,organization,0.300553699436575,0.9463744163513184,0.8159126043319702,0.5327865481376648,0.7526311874389648,0.4811767339706421,0.8731724619865417,0.9463743567466736
3,organized,organ,0.129857894081494,0.7813448905944824,0.5845595598220825,0.3027177453041076,0.3378183841705322,0.1025796756148338,0.8512112498283386,0.7813448905944824
3,organized,organizeness,0.174992713174533,0.8812342286109924,0.6081418991088867,0.6178855895996094,0.8282379508018494,0.020359843969345,0.7460191249847412,0.8991602659225464
3,organized,organizering,0.135902366500511,0.930419921875,0.6885099411010742,0.5606019496917725,0.7310377359390259,0.1106935143470764,0.7160175442695618,0.9454428553581238
3,organized,organizers's,0.192461473882361,0.9516487121582032,0.533371090888977,0.4475199282169342,0.6485862731933594,0.0461306944489479,0.5084863305091858,0.9534869194030762
